MEGR3241_GPS_Logger_McLaren_Atlas_Compatible
time,GPSmph,GPStrack,GPSlat,GPSlong,GPSalt,GPSsats
19:36:47.426,nan,nan,nan,nan,nan,sats
19:36:47.626,nan,nan,nan,nan,nan,sats
19:36:47.826,nan,nan,nan,nan,nan,sats
19:36:48.027,nan,nan,nan,nan,nan,sats
19:36:48.226,nan,nan,nan,nan,nan,sats
19:36:48.427,nan,nan,nan,nan,nan,sats
19:36:48.626,nan,nan,nan,nan,nan,sats
19:36:48.826,nan,nan,nan,nan,nan,sats
19:36:49.026,nan,nan,nan,nan,nan,sats
19:36:49.226,nan,nan,nan,nan,nan,sats
19:36:49.426,nan,nan,nan,nan,nan,sats
19:36:49.625,nan,nan,nan,nan,nan,sats
19:36:49.826,nan,nan,nan,nan,nan,sats
19:36:50.026,nan,nan,nan,nan,nan,sats
19:36:50.226,nan,nan,nan,nan,nan,sats
19:36:50.426,nan,nan,nan,nan,nan,sats
19:36:50.626,nan,nan,nan,nan,nan,sats
19:36:50.826,nan,nan,nan,nan,nan,sats
19:36:51.025,nan,nan,nan,nan,nan,sats
19:36:51.227,nan,nan,nan,nan,nan,sats
19:36:51.427,nan,nan,nan,nan,nan,sats
19:36:51.627,nan,nan,nan,nan,nan,sats
19:36:51.827,nan,nan,nan,nan,nan,sats
19:36:52.027,nan,nan,nan,nan,nan,sats
19:36:52.227,nan,nan,nan,nan,nan,sats
19:36:52.425,nan,nan,nan,nan,nan,sats
19:36:52.627,nan,nan,nan,nan,nan,sats
19:36:52.827,nan,nan,nan,nan,nan,sats
19:36:53.027,nan,nan,nan,nan,nan,sats
19:36:53.227,nan,nan,nan,nan,nan,sats
19:36:53.427,nan,nan,nan,nan,nan,sats
19:36:53.627,nan,nan,nan,nan,nan,sats
19:36:53.825,nan,nan,nan,nan,nan,sats
19:36:54.027,nan,nan,nan,nan,nan,sats
19:36:54.200,nan,nan,nan,nan,nan,sats
19:36:54.399,nan,nan,nan,nan,nan,sats
19:36:54.600,nan,nan,nan,nan,nan,sats
19:36:54.799,nan,nan,nan,nan,nan,sats
19:36:55.000,nan,nan,nan,nan,nan,sats
19:36:55.198,nan,nan,nan,nan,nan,sats
19:36:55.400,nan,nan,nan,nan,nan,sats
19:36:55.600,nan,nan,nan,nan,nan,sats
19:36:55.799,nan,nan,nan,nan,nan,sats
19:36:55.998,nan,nan,nan,nan,nan,sats
19:36:56.198,nan,nan,nan,nan,nan,sats
19:36:56.399,nan,nan,nan,nan,nan,sats
19:36:56.596,nan,nan,nan,nan,nan,sats
19:36:56.798,nan,nan,nan,nan,nan,sats
19:36:56.999,nan,nan,nan,nan,nan,sats
19:36:57.199,nan,nan,nan,nan,nan,sats
19:36:57.399,nan,nan,nan,nan,nan,sats
19:36:57.599,nan,nan,nan,nan,nan,sats
19:36:57.799,nan,nan,nan,nan,nan,sats
19:36:57.997,nan,nan,nan,nan,nan,sats
19:36:58.199,nan,nan,nan,nan,nan,sats
19:36:58.399,nan,nan,nan,nan,nan,sats
19:36:58.599,nan,nan,nan,nan,nan,sats
19:36:58.799,nan,nan,nan,nan,nan,sats
19:36:58.999,nan,nan,nan,nan,nan,sats
19:36:59.198,nan,nan,nan,nan,nan,sats
19:36:59.397,nan,nan,nan,nan,nan,sats
19:36:59.598,nan,nan,nan,nan,nan,sats
19:36:59.799,nan,nan,nan,nan,nan,sats
19:36:59.999,nan,nan,nan,nan,nan,sats
19:37:00.198,nan,nan,nan,nan,nan,sats
19:37:00.398,nan,nan,nan,nan,nan,sats
19:37:00.598,nan,nan,nan,nan,nan,sats
19:37:00.796,nan,nan,nan,nan,nan,sats
19:37:00.998,nan,nan,nan,nan,nan,sats
19:37:01.198,nan,nan,nan,nan,nan,sats
19:37:01.398,nan,nan,nan,nan,nan,sats
19:37:01.598,nan,nan,nan,nan,nan,sats
19:37:01.799,nan,nan,nan,nan,nan,sats
19:37:01.998,nan,nan,nan,nan,nan,sats
19:37:02.198,nan,nan,nan,nan,nan,sats
19:37:02.398,nan,nan,nan,nan,nan,sats
19:37:02.598,nan,nan,nan,nan,nan,sats
19:37:02.799,nan,nan,nan,nan,nan,sats
19:37:02.999,nan,nan,nan,nan,nan,sats
19:37:03.198,nan,nan,nan,nan,nan,sats
19:37:03.399,nan,nan,nan,nan,nan,sats
19:37:03.599,nan,nan,nan,nan,nan,sats
19:37:03.798,nan,nan,nan,nan,nan,sats
19:37:03.998,nan,nan,nan,nan,nan,sats
19:37:04.198,nan,nan,nan,nan,nan,sats
19:37:04.398,nan,nan,nan,nan,nan,sats
19:37:04.598,nan,nan,nan,nan,nan,sats
19:37:04.797,nan,nan,nan,nan,nan,sats
19:37:04.999,nan,nan,nan,nan,nan,sats
19:37:05.202,nan,nan,nan,nan,nan,sats
19:37:05.405,nan,nan,nan,nan,nan,sats
19:37:05.608,nan,nan,nan,nan,nan,sats
19:37:05.812,nan,nan,nan,nan,nan,sats
19:37:06.016,nan,nan,nan,nan,nan,sats
19:37:06.217,nan,nan,nan,nan,nan,sats
19:37:06.422,nan,nan,nan,nan,nan,sats
19:37:06.625,nan,nan,nan,nan,nan,sats
19:37:06.828,nan,nan,nan,nan,nan,sats
19:37:07.031,nan,nan,nan,nan,nan,sats
19:37:07.233,nan,nan,nan,nan,nan,sats
19:37:07.436,nan,nan,nan,nan,nan,sats
19:37:07.637,nan,nan,nan,nan,nan,sats
19:37:07.841,nan,nan,nan,nan,nan,sats
19:37:08.044,nan,nan,nan,nan,nan,sats
19:37:08.247,nan,nan,nan,nan,nan,sats
19:37:08.449,nan,nan,nan,nan,nan,sats
19:37:08.651,nan,nan,nan,nan,nan,sats
19:37:08.853,nan,nan,nan,nan,nan,sats
19:37:09.054,nan,nan,nan,nan,nan,sats
19:37:09.257,nan,nan,nan,nan,nan,sats
19:37:09.460,nan,nan,nan,nan,nan,sats
19:37:09.662,nan,nan,nan,nan,nan,sats
19:37:09.864,nan,nan,nan,nan,nan,sats
19:37:10.066,nan,nan,nan,nan,nan,sats
19:37:10.268,nan,nan,nan,nan,nan,sats
19:37:10.468,nan,nan,nan,nan,nan,sats
19:37:10.671,nan,nan,nan,nan,nan,sats
19:37:10.873,nan,nan,nan,nan,nan,sats
19:37:11.075,nan,nan,nan,nan,nan,sats
19:37:11.276,nan,nan,nan,nan,nan,sats
19:37:11.478,nan,nan,nan,nan,nan,sats
19:37:11.679,nan,nan,nan,nan,nan,sats
19:37:11.880,nan,nan,nan,nan,nan,sats
19:37:12.083,nan,nan,nan,nan,nan,sats
19:37:12.285,nan,nan,nan,nan,nan,sats
19:37:12.486,nan,nan,nan,nan,nan,sats
19:37:12.688,nan,nan,nan,nan,nan,sats
19:37:12.888,nan,nan,nan,nan,nan,sats
19:37:13.090,nan,nan,nan,nan,nan,sats
19:37:13.290,nan,nan,nan,nan,nan,sats
19:37:13.492,nan,nan,nan,nan,nan,sats
19:37:13.693,nan,nan,nan,nan,nan,sats
19:37:13.895,nan,nan,nan,nan,nan,sats
19:37:14.096,nan,nan,nan,nan,nan,sats
19:37:14.297,nan,nan,nan,nan,nan,sats
19:37:14.498,nan,nan,nan,nan,nan,sats
19:37:14.698,nan,nan,nan,nan,nan,sats
19:37:14.900,nan,nan,nan,nan,nan,sats
19:37:15.101,nan,nan,nan,nan,nan,sats
19:37:15.302,nan,nan,nan,nan,nan,sats
19:37:15.503,nan,nan,nan,nan,nan,sats
19:37:15.703,nan,nan,nan,nan,nan,sats
19:37:15.904,nan,nan,nan,nan,nan,sats
19:37:16.105,nan,nan,nan,nan,nan,sats
19:37:16.306,nan,nan,nan,nan,nan,sats
19:37:16.507,nan,nan,nan,nan,nan,sats
19:37:16.708,nan,nan,nan,nan,nan,sats
19:37:16.908,nan,nan,nan,nan,nan,sats
19:37:17.110,nan,nan,nan,nan,nan,sats
19:37:17.311,nan,nan,nan,nan,nan,sats
19:37:17.512,nan,nan,nan,nan,nan,sats
19:37:17.712,nan,nan,nan,nan,nan,sats
19:37:17.913,nan,nan,nan,nan,nan,sats
19:37:18.113,nan,nan,nan,nan,nan,sats
19:37:18.314,nan,nan,nan,nan,nan,sats
19:37:18.514,nan,nan,nan,nan,nan,sats
19:37:18.714,nan,nan,nan,nan,nan,sats
19:37:18.915,nan,nan,nan,nan,nan,sats
19:37:19.117,nan,nan,nan,nan,nan,sats
19:37:19.318,nan,nan,nan,nan,nan,sats
19:37:19.518,nan,nan,nan,nan,nan,sats
19:37:19.718,nan,nan,nan,nan,nan,sats
19:37:19.919,nan,nan,nan,nan,nan,sats
19:37:20.118,nan,nan,nan,nan,nan,sats
19:37:20.320,nan,nan,nan,nan,nan,sats
19:37:20.520,nan,nan,nan,nan,nan,sats
19:37:20.721,nan,nan,nan,nan,nan,sats
19:37:20.921,nan,nan,nan,nan,nan,sats
19:37:21.122,nan,nan,nan,nan,nan,sats
19:37:21.322,nan,nan,nan,nan,nan,sats
19:37:21.521,nan,nan,nan,nan,nan,sats
19:37:21.723,nan,nan,nan,nan,nan,sats
19:37:21.923,nan,nan,nan,nan,nan,sats
19:37:22.123,nan,nan,nan,nan,nan,sats
19:37:22.324,nan,nan,nan,nan,nan,sats
19:37:22.524,nan,nan,nan,nan,nan,sats
19:37:22.725,nan,nan,nan,nan,nan,sats
19:37:22.924,nan,nan,nan,nan,nan,sats
19:37:23.126,nan,nan,nan,nan,nan,sats
19:37:23.325,nan,nan,nan,nan,nan,sats
19:37:23.526,nan,nan,nan,nan,nan,sats
19:37:23.726,nan,nan,nan,nan,nan,sats
19:37:23.927,nan,nan,nan,nan,nan,sats
19:37:24.127,nan,nan,nan,nan,nan,sats
19:37:24.326,nan,nan,nan,nan,nan,sats
19:37:24.527,nan,nan,nan,nan,nan,sats
19:37:24.727,nan,nan,nan,nan,nan,sats
19:37:24.928,nan,nan,nan,nan,nan,sats
19:37:25.128,nan,nan,nan,nan,nan,sats
19:37:25.328,nan,nan,nan,nan,nan,sats
19:37:25.528,nan,nan,nan,nan,nan,sats
19:37:25.728,nan,nan,nan,nan,nan,sats
19:37:25.929,nan,nan,nan,nan,nan,sats
19:37:26.129,nan,nan,nan,nan,nan,sats
19:37:26.330,nan,nan,nan,nan,nan,sats
19:37:26.530,nan,nan,nan,nan,nan,sats
19:37:26.730,nan,nan,nan,nan,nan,sats
19:37:26.930,nan,nan,nan,nan,nan,sats
19:37:27.129,nan,nan,nan,nan,nan,sats
19:37:27.330,nan,nan,nan,nan,nan,sats
19:37:27.531,nan,nan,nan,nan,nan,sats
19:37:27.731,nan,nan,nan,nan,nan,sats
19:37:27.931,nan,nan,nan,nan,nan,sats
19:37:28.131,nan,nan,nan,nan,nan,sats
19:37:28.332,nan,nan,nan,nan,nan,sats
19:37:28.531,nan,nan,nan,nan,nan,sats
19:37:28.732,nan,nan,nan,nan,nan,sats
19:37:28.932,nan,nan,nan,nan,nan,sats
19:37:29.132,nan,nan,nan,nan,nan,sats
19:37:29.332,nan,nan,nan,nan,nan,sats
19:37:29.533,nan,nan,nan,nan,nan,sats
19:37:29.733,nan,nan,nan,nan,nan,sats
19:37:29.933,nan,nan,nan,nan,nan,sats
19:37:30.133,nan,nan,nan,nan,nan,sats
19:37:30.333,nan,nan,nan,nan,nan,sats
19:37:30.533,nan,nan,nan,nan,nan,sats
19:37:30.733,nan,nan,nan,nan,nan,sats
19:37:30.933,nan,nan,nan,nan,nan,sats
19:37:31.133,nan,nan,nan,nan,nan,sats
19:37:31.333,nan,nan,nan,nan,nan,sats
19:37:31.534,nan,nan,nan,nan,nan,sats
19:37:31.735,nan,nan,nan,nan,nan,sats
19:37:31.934,nan,nan,nan,nan,nan,sats
19:37:32.134,nan,nan,nan,nan,nan,sats
19:37:32.334,nan,nan,nan,nan,nan,sats
19:37:32.533,nan,nan,nan,nan,nan,sats
19:37:32.734,nan,nan,nan,nan,nan,sats
19:37:32.935,nan,nan,nan,nan,nan,sats
19:37:33.134,nan,nan,nan,nan,nan,sats
19:37:33.335,nan,nan,nan,nan,nan,sats
19:37:33.536,nan,nan,nan,nan,nan,sats
19:37:33.736,nan,nan,nan,nan,nan,sats
19:37:33.934,nan,nan,nan,nan,nan,sats
19:37:34.136,nan,nan,nan,nan,nan,sats
19:37:34.336,nan,nan,nan,nan,nan,sats
19:37:34.536,nan,nan,nan,nan,nan,sats
19:37:34.736,nan,nan,nan,nan,nan,sats
19:37:34.936,nan,nan,nan,nan,nan,sats
19:37:35.136,nan,nan,nan,nan,nan,sats
19:37:35.335,nan,nan,nan,nan,nan,sats
19:37:35.536,nan,nan,nan,nan,nan,sats
19:37:35.736,nan,nan,nan,nan,nan,sats
19:37:35.936,nan,nan,nan,nan,nan,sats
19:37:36.137,nan,nan,nan,nan,nan,sats
19:37:36.336,nan,nan,nan,nan,nan,sats
19:37:36.536,nan,nan,nan,nan,nan,sats
19:37:36.735,nan,nan,nan,nan,nan,sats
19:37:36.937,nan,nan,nan,nan,nan,sats
19:37:37.137,nan,nan,nan,nan,nan,sats
19:37:37.337,nan,nan,nan,nan,nan,sats
19:37:37.537,nan,nan,nan,nan,nan,sats
19:37:37.736,nan,nan,nan,nan,nan,sats
19:37:37.936,nan,nan,nan,nan,nan,sats
19:37:38.135,nan,nan,nan,nan,nan,sats
19:37:38.337,nan,nan,nan,nan,nan,sats
19:37:38.537,nan,nan,nan,nan,nan,sats
19:37:38.738,nan,nan,nan,nan,nan,sats
19:37:38.938,nan,nan,nan,nan,nan,sats
19:37:39.138,nan,nan,nan,nan,nan,sats
19:37:39.337,nan,nan,nan,nan,nan,sats
19:37:39.536,nan,nan,nan,nan,nan,sats
19:37:39.738,nan,nan,nan,nan,nan,sats
19:37:39.938,nan,nan,nan,nan,nan,sats
19:37:40.138,nan,nan,nan,nan,nan,sats
19:37:40.338,nan,nan,nan,nan,nan,sats
19:37:40.538,nan,nan,nan,nan,nan,sats
19:37:40.738,nan,nan,nan,nan,nan,sats
19:37:40.936,nan,nan,nan,nan,nan,sats
19:37:41.137,nan,nan,nan,nan,nan,sats
19:37:41.338,nan,nan,nan,nan,nan,sats
19:37:41.538,nan,nan,nan,nan,nan,sats
19:37:41.738,nan,nan,nan,nan,nan,sats
19:37:41.938,nan,nan,nan,nan,nan,sats
19:37:42.138,nan,nan,nan,nan,nan,sats
19:37:42.337,nan,nan,nan,nan,nan,sats
19:37:42.537,nan,nan,nan,nan,nan,sats
19:37:42.737,nan,nan,nan,nan,nan,sats
19:37:42.937,nan,nan,nan,nan,nan,sats
19:37:43.138,nan,nan,nan,nan,nan,sats
19:37:43.337,nan,nan,nan,nan,nan,sats
19:37:43.538,nan,nan,nan,nan,nan,sats
19:37:43.738,nan,nan,nan,nan,nan,sats
19:37:43.938,nan,nan,nan,nan,nan,sats
19:37:44.137,nan,nan,nan,nan,nan,sats
19:37:44.338,nan,nan,nan,nan,nan,sats
19:37:44.538,nan,nan,nan,nan,nan,sats
19:37:44.739,nan,nan,nan,nan,nan,sats
19:37:44.938,nan,nan,nan,nan,nan,sats
19:37:45.139,nan,nan,nan,nan,nan,sats
19:37:45.338,nan,nan,nan,nan,nan,sats
19:37:45.538,nan,nan,nan,nan,nan,sats
19:37:45.738,nan,nan,nan,nan,nan,sats
19:37:45.938,nan,nan,nan,nan,nan,sats
19:37:46.139,nan,nan,nan,nan,nan,sats
19:37:46.338,nan,nan,nan,nan,nan,sats
19:37:46.539,nan,nan,nan,nan,nan,sats
19:37:46.739,nan,nan,nan,nan,nan,sats
19:37:46.939,nan,nan,nan,nan,nan,sats
19:37:47.139,nan,nan,nan,nan,nan,sats
19:37:47.338,nan,nan,nan,nan,nan,sats
19:37:47.538,nan,nan,nan,nan,nan,sats
19:37:47.737,nan,nan,nan,nan,nan,sats
19:37:47.938,nan,nan,nan,nan,nan,sats
19:37:48.138,nan,nan,nan,nan,nan,sats
19:37:48.338,nan,nan,nan,nan,nan,sats
19:37:48.539,nan,nan,nan,nan,nan,sats
19:37:48.738,nan,nan,nan,nan,nan,sats
19:37:48.938,nan,nan,nan,nan,nan,sats
19:37:49.137,nan,nan,nan,nan,nan,sats
19:37:49.338,nan,nan,nan,nan,nan,sats
19:37:49.539,nan,nan,nan,nan,nan,sats
19:37:49.739,nan,nan,nan,nan,nan,sats
19:37:49.939,nan,nan,nan,nan,nan,sats
19:37:50.138,nan,nan,nan,nan,nan,sats
19:37:50.338,nan,nan,nan,nan,nan,sats
19:37:50.537,nan,nan,nan,nan,nan,sats
19:37:50.738,nan,nan,nan,nan,nan,sats
19:37:50.938,nan,nan,nan,nan,nan,sats
19:37:51.138,nan,nan,nan,nan,nan,sats
19:37:51.338,nan,nan,nan,nan,nan,sats
19:37:51.539,nan,nan,nan,nan,nan,sats
19:37:51.739,nan,nan,nan,nan,nan,sats
19:37:51.937,nan,nan,nan,nan,nan,sats
19:37:52.139,nan,nan,nan,nan,nan,sats
19:37:52.339,nan,nan,nan,nan,nan,sats
19:37:52.538,nan,nan,nan,nan,nan,sats
19:37:52.739,nan,nan,nan,nan,nan,sats
19:37:52.938,nan,nan,nan,nan,nan,sats
19:37:53.139,nan,nan,nan,nan,nan,sats
19:37:53.337,nan,nan,nan,nan,nan,sats
19:37:53.539,nan,nan,nan,nan,nan,sats
19:37:53.739,nan,nan,nan,nan,nan,sats
19:37:53.939,nan,nan,nan,nan,nan,sats
19:37:54.139,nan,nan,nan,nan,nan,sats
19:37:54.339,nan,nan,nan,nan,nan,sats
19:37:54.539,nan,nan,nan,nan,nan,sats
19:37:54.737,nan,nan,nan,nan,nan,sats
19:37:54.939,nan,nan,nan,nan,nan,sats
19:37:55.140,nan,nan,nan,nan,nan,sats
19:37:55.339,nan,nan,nan,nan,nan,sats
19:37:55.539,nan,nan,nan,nan,nan,sats
19:37:55.739,nan,nan,nan,nan,nan,sats
19:37:55.939,nan,nan,nan,nan,nan,sats
19:37:56.138,nan,nan,nan,nan,nan,sats
19:37:56.339,nan,nan,nan,nan,nan,sats
19:37:56.540,nan,nan,nan,nan,nan,sats
19:37:56.740,nan,nan,nan,nan,nan,sats
19:37:56.940,nan,nan,nan,nan,nan,sats
19:37:57.140,nan,nan,nan,nan,nan,sats
19:37:57.340,nan,nan,nan,nan,nan,sats
19:37:57.540,nan,nan,nan,nan,nan,sats
19:37:57.740,nan,nan,nan,nan,nan,sats
19:37:57.940,nan,nan,nan,nan,nan,sats
19:37:58.140,nan,nan,nan,nan,nan,sats
19:37:58.340,nan,nan,nan,nan,nan,sats
19:37:58.540,nan,nan,nan,nan,nan,sats
19:37:58.740,nan,nan,nan,nan,nan,sats
19:37:58.940,nan,nan,nan,nan,nan,sats
19:37:59.140,nan,nan,nan,nan,nan,sats
19:37:59.340,nan,nan,nan,nan,nan,sats
19:37:59.541,nan,nan,nan,nan,nan,sats
19:37:59.741,nan,nan,nan,nan,nan,sats
19:37:59.941,nan,nan,nan,nan,nan,sats
19:38:00.140,nan,nan,nan,nan,nan,sats
19:38:00.341,nan,nan,nan,nan,nan,sats
19:38:00.541,nan,nan,nan,nan,nan,sats
19:38:00.741,nan,nan,nan,nan,nan,sats
19:38:00.941,nan,nan,nan,nan,nan,sats
19:38:01.141,nan,nan,nan,nan,nan,sats
19:38:01.341,nan,nan,nan,nan,nan,sats
19:38:01.540,nan,nan,nan,nan,nan,sats
19:38:01.741,nan,nan,nan,nan,nan,sats
19:38:01.941,nan,nan,nan,nan,nan,sats
19:38:02.143,nan,nan,nan,nan,nan,sats
19:38:02.343,nan,nan,nan,nan,nan,sats
19:38:02.542,nan,nan,nan,nan,nan,sats
19:38:02.742,nan,nan,nan,nan,nan,sats
19:38:02.941,nan,nan,nan,nan,nan,sats
19:38:03.142,nan,nan,nan,nan,nan,sats
19:38:03.341,nan,nan,nan,nan,nan,sats
19:38:03.541,nan,nan,nan,nan,nan,sats
19:38:03.642,nan,nan,nan,nan,nan,sats
19:38:03.840,nan,nan,nan,nan,nan,sats
19:38:04.041,nan,nan,nan,nan,nan,sats
19:38:04.241,nan,nan,nan,nan,nan,sats
19:38:04.440,nan,nan,nan,nan,nan,sats
19:38:04.642,nan,nan,nan,nan,nan,sats
19:38:04.841,nan,nan,nan,nan,nan,sats
19:38:05.041,nan,nan,nan,nan,nan,sats
19:38:05.241,nan,nan,nan,nan,nan,sats
19:38:05.441,nan,nan,nan,nan,nan,sats
19:38:05.641,nan,nan,nan,nan,nan,sats
19:38:05.740,nan,nan,nan,nan,nan,sats
19:38:05.941,nan,nan,nan,nan,nan,sats
19:38:06.141,nan,nan,nan,nan,nan,sats
19:38:06.341,nan,nan,nan,nan,nan,sats
19:38:06.541,nan,nan,nan,nan,nan,sats
19:38:06.642,nan,nan,nan,nan,nan,sats
19:38:06.841,nan,nan,nan,nan,nan,sats
19:38:07.040,nan,nan,nan,nan,nan,sats
19:38:07.241,nan,nan,nan,nan,nan,sats
19:38:07.441,nan,nan,nan,nan,nan,sats
19:38:07.640,nan,nan,nan,nan,nan,sats
19:38:07.840,nan,nan,nan,nan,nan,sats
19:38:08.040,nan,nan,nan,nan,nan,sats
19:38:08.240,nan,nan,nan,nan,nan,sats
19:38:08.438,nan,nan,nan,nan,nan,sats
19:38:08.640,nan,nan,nan,nan,nan,sats
19:38:08.840,nan,nan,nan,nan,nan,sats
19:38:09.040,nan,nan,nan,nan,nan,sats
19:38:09.241,nan,nan,nan,nan,nan,sats
19:38:09.440,nan,nan,nan,nan,nan,sats
19:38:09.640,nan,nan,nan,nan,nan,sats
19:38:09.838,nan,nan,nan,nan,nan,sats
19:38:10.040,nan,nan,nan,nan,nan,sats
19:38:10.239,nan,nan,nan,nan,nan,sats
19:38:10.436,nan,nan,nan,nan,nan,sats
19:38:10.635,nan,nan,nan,nan,nan,sats
19:38:10.734,nan,nan,nan,nan,nan,sats
19:38:10.932,nan,nan,nan,nan,nan,sats
19:38:11.130,nan,nan,nan,nan,nan,sats
19:38:11.329,nan,nan,nan,nan,nan,sats
19:38:11.526,nan,nan,nan,nan,nan,sats
19:38:11.627,nan,nan,nan,nan,nan,sats
19:38:11.824,nan,nan,nan,nan,nan,sats
19:38:12.022,nan,nan,nan,nan,nan,sats
19:38:12.221,nan,nan,nan,nan,nan,sats
19:38:12.420,nan,nan,nan,nan,nan,sats
19:38:12.617,nan,nan,nan,nan,nan,sats
19:38:12.717,nan,nan,nan,nan,nan,sats
19:38:12.915,nan,nan,nan,nan,nan,sats
19:38:13.113,nan,nan,nan,nan,nan,sats
19:38:13.312,nan,nan,nan,nan,nan,sats
19:38:13.511,nan,nan,nan,nan,nan,sats
19:38:13.611,nan,nan,nan,nan,nan,sats
19:38:13.808,nan,nan,nan,nan,nan,sats
19:38:14.005,nan,nan,nan,nan,nan,sats
19:38:14.205,nan,nan,nan,nan,nan,sats
19:38:14.403,nan,nan,nan,nan,nan,sats
19:38:14.603,nan,nan,nan,nan,nan,sats
19:38:14.702,nan,nan,nan,nan,nan,sats
19:38:14.900,nan,nan,nan,nan,nan,sats
19:38:15.099,nan,nan,nan,nan,nan,sats
19:38:15.296,nan,nan,nan,nan,nan,sats
19:38:15.496,nan,nan,nan,nan,nan,sats
19:38:15.597,nan,nan,nan,nan,nan,sats
19:38:15.795,nan,nan,nan,nan,nan,sats
19:38:15.993,nan,nan,nan,nan,nan,sats
19:38:16.192,nan,nan,nan,nan,nan,sats
19:38:16.390,nan,nan,nan,nan,nan,sats
19:38:16.589,nan,nan,nan,nan,nan,sats
19:38:16.686,nan,nan,nan,nan,nan,sats
19:38:16.887,nan,nan,nan,nan,nan,sats
19:38:17.085,nan,nan,nan,nan,nan,sats
19:38:17.287,nan,nan,nan,nan,nan,sats
19:38:17.483,nan,nan,nan,nan,nan,sats
19:38:17.583,nan,nan,nan,nan,nan,sats
19:38:17.781,nan,nan,nan,nan,nan,sats
19:38:17.980,nan,nan,nan,nan,nan,sats
19:38:18.179,nan,nan,nan,nan,nan,sats
19:38:18.377,nan,nan,nan,nan,nan,sats
19:38:18.576,nan,nan,nan,nan,nan,sats
19:38:18.676,nan,nan,nan,nan,nan,sats
19:38:18.875,nan,nan,nan,nan,nan,sats
19:38:19.073,nan,nan,nan,nan,nan,sats
19:38:19.273,nan,nan,nan,nan,nan,sats
19:38:19.470,nan,nan,nan,nan,nan,sats
19:38:19.572,nan,nan,nan,nan,nan,sats
19:38:19.770,nan,nan,nan,nan,nan,sats
19:38:19.969,nan,nan,nan,nan,nan,sats
19:38:20.168,nan,nan,nan,nan,nan,sats
19:38:20.366,nan,nan,nan,nan,nan,sats
19:38:20.566,nan,nan,nan,nan,nan,sats
19:38:20.665,nan,nan,nan,nan,nan,sats
19:38:20.863,nan,nan,nan,nan,nan,sats
19:38:21.065,nan,nan,nan,nan,nan,sats
19:38:21.262,nan,nan,nan,nan,nan,sats
19:38:21.461,nan,nan,nan,nan,nan,sats
19:38:21.562,nan,nan,nan,nan,nan,sats
19:38:21.760,nan,nan,nan,nan,nan,sats
19:38:21.959,nan,nan,nan,nan,nan,sats
19:38:22.157,nan,nan,nan,nan,nan,sats
19:38:22.357,nan,nan,nan,nan,nan,sats
19:38:22.556,nan,nan,nan,nan,nan,sats
19:38:22.656,nan,nan,nan,nan,nan,sats
19:38:22.855,nan,nan,nan,nan,nan,sats
19:38:23.054,nan,nan,nan,nan,nan,sats
19:38:23.253,nan,nan,nan,nan,nan,sats
19:38:23.452,nan,nan,nan,nan,nan,sats
19:38:23.552,nan,nan,nan,nan,nan,sats
19:38:23.751,nan,nan,nan,nan,nan,sats
19:38:23.950,nan,nan,nan,nan,nan,sats
19:38:24.267,0.71552,54.5865,35.310229744,-80.722228255,nan,sats
19:38:24.374,0.219128,60.6598,35.310217612,-80.722327175,nan,sats
